"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","branch_number","CBB_3mon","DM_gravity","height_1st_branch","yield_ha","root_weight_plot","vigor1_5","lodging1_3","root_number_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_number","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8","root_weight_commercial","WAB_20min_10mon","WAB_30min_10mon","carotenoidtotal","betacarotenoid_nirs","DM_nirs","frogskin1_5","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha","ave_WAB"
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_GM579-13_124",1,124,3,38,"test"," (Operator: lizbethpino, Time: )","GM579-13","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,45,NA,NA,3,2,NA,4,4,4,280,NA,2,2,NA,3,NA,NA,NA,NA,0,3,NA,NA,1,NA,NA,6.3,15,1.8,1.4,42.6,NA,2,75,NA,NA,10.65
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_GM6127-15_868",1,868,21,8,"test"," (Operator: lizbethpino, Time: )","GM6127-15","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,25,NA,NA,2,3,NA,4,4,4,300,NA,2,2,NA,5,NA,NA,NA,NA,0,4,NA,NA,1,NA,NA,NA,NA,1.3,1,43.2,NA,2,100,NA,NA,NA
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_GM7672-7_965",1,965,23,19,"test"," (Operator: lizbethpino, Time: )","GM7672-7","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,25,NA,NA,2,1,NA,7,4,4,260,NA,2,3,NA,3,NA,NA,NA,NA,0,2,NA,NA,1,NA,NA,4,11.2,1.2,0.6,37.6,4,2,50,NA,NA,7.6
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_GM8716-1_527",1,527,13,11,"test"," (Operator: lizbethpino, Time: )","GM8716-1","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,50,NA,NA,3,1,NA,5,4,4,245,NA,2,3,NA,5,NA,NA,NA,NA,0,4,NA,NA,1,NA,NA,8.7,19.4,1.6,1.2,40.7,NA,2,100,NA,NA,14.05
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_GM8868-85_501",1,501,12,16,"test"," (Operator: lizbethpino, Time: )","GM8868-85","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,15,NA,NA,2,2,NA,6,4,4,250,NA,2,3,NA,4,NA,NA,NA,NA,0,4,NA,NA,1,NA,NA,9.1,25.9,1.7,1.3,41,NA,2,100,NA,NA,17.5
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_GM9108-5_939",1,939,22,8,"test"," (Operator: lizbethpino, Time: )","GM9108-5","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,20,NA,NA,2,3,NA,4,4,4,280,NA,2,3,NA,4,NA,NA,NA,NA,0,4,NA,NA,1,NA,NA,5,10.3,1.5,1.3,41.4,NA,2,100,NA,NA,7.65
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_GM9124-12_443",1,443,11,13,"test"," (Operator: lizbethpino, Time: )","GM9124-12","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,280,NA,NA,2,1,NA,4,4,4,280,NA,2,3,NA,3,NA,NA,NA,NA,0,1,NA,NA,1,NA,NA,2.5,5.5,1,0.9,41.2,NA,2,25,NA,NA,4
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_GM9125-5_626",1,626,15,24,"test"," (Operator: lizbethpino, Time: )","GM9125-5","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,100,NA,NA,2,1,NA,4,4,3,300,NA,2,2,NA,5,NA,NA,NA,NA,0,2,NA,NA,1,NA,NA,3.6,6.3,1.7,1.5,43.3,NA,2,50,NA,NA,4.95
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_HB60_499",1,499,12,18,"test"," (Operator: lizbethpino, Time: )","HB60","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,95,NA,NA,1,2,NA,3,4,4,190,NA,1,3,NA,5,NA,NA,NA,NA,0,1,NA,NA,1,NA,NA,NA,NA,2.1,1,41.4,5,2,25,NA,NA,NA
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_HMC1_857",1,857,20,4,"test"," (Operator: lizbethpino, Time: )","HMC1P12_is_HMC1","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,35,NA,NA,2,2,NA,4,4,4,350,NA,2,3,NA,5,NA,NA,NA,NA,0,4,NA,NA,1,NA,NA,7.7,20,1,0.7,41.8,NA,2,100,NA,NA,13.85
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_MAL3_225",1,225,6,34,"test"," (Operator: lizbethpino, Time: )","MAL3","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,150,NA,NA,2,2,NA,6,4,3,375,NA,2,3,NA,3,NA,NA,NA,NA,0,3,NA,NA,1,NA,NA,11.8,33.9,1.3,1,37,NA,2,75,NA,NA,22.85
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_MEX2_69",1,69,2,18,"test"," (Operator: lizbethpino, Time: )","MEX2","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,40,NA,NA,3,1,NA,5,4,4,260,NA,2,3,NA,3,NA,NA,NA,NA,0,4,NA,NA,1,NA,NA,11.7,22.3,1.9,1.6,40.2,4,2,100,NA,NA,17
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_PAR68_832",1,832,20,29,"test"," (Operator: lizbethpino, Time: )","PAR68","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,70,NA,NA,3,2,NA,8,4,4,345,NA,2,NA,NA,5,NA,NA,NA,NA,0,4,NA,NA,1,NA,NA,10.8,28,1.3,1.3,43.3,NA,2,100,NA,NA,19.4
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_PER183_206",1,206,5,34,"test"," (Operator: lizbethpino, Time: )","PER183","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,30,NA,NA,3,1,NA,6,4,4,310,NA,2,3,NA,5,NA,NA,NA,NA,0,3,NA,NA,1,NA,NA,NA,NA,0.6,0.5,35.2,2,2,75,NA,NA,NA
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_PER328_700",1,700,17,12,"test"," (Operator: lizbethpino, Time: )","PER328","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,65,NA,NA,3,1,NA,5,4,4,320,NA,2,3,NA,5,NA,NA,NA,NA,0,3,NA,NA,1,NA,NA,11.7,27.3,0.7,1,37.9,5,2,75,NA,NA,19.5
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SGB765-4_283",1,283,7,25,"test"," (Operator: lizbethpino, Time: )","SGB765-4_is_Rojita","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,140,NA,NA,3,1,NA,6,4,3,285,NA,2,3,NA,3,NA,NA,NA,NA,0,3,NA,NA,1,NA,NA,6.5,14.6,0.2,0,42.4,NA,2,75,NA,NA,10.55
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM1127-8_130",1,130,4,43,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,265,NA,NA,4,1,NA,12,4,2,345,NA,2,3,NA,3,NA,NA,NA,NA,0,4,NA,NA,1,NA,NA,5.6,11,1.9,1,42.3,NA,2,100,NA,NA,8.3
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM1127-8_136",1,136,4,37,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,160,NA,NA,4,2,NA,10,4,3,345,NA,2,3,NA,4,NA,NA,NA,NA,0,4,NA,NA,1,NA,NA,8.2,17.1,1,0.8,42.5,2,2,100,NA,NA,12.65
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM1127-8_139",1,139,4,34,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,170,NA,NA,3,1,NA,10,4,2,320,NA,2,3,NA,4,NA,NA,NA,NA,5,4,NA,NA,1,NA,NA,6.5,14.2,1.4,1,41.8,NA,2,100,NA,NA,10.35
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM1127-8_162",1,162,4,11,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,165,NA,NA,4,1,NA,10,4,3,240,NA,2,3,NA,3,NA,NA,NA,NA,0,4,NA,NA,1,NA,NA,3.8,7.9,1.6,1.1,42.2,NA,2,100,NA,NA,5.85
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM1127-8_178",1,178,5,6,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,185,NA,NA,4,1,NA,8,4,3,250,NA,2,3,NA,4,NA,NA,NA,NA,0,4,NA,NA,1,NA,NA,8,16,0.7,0.7,41.8,NA,2,100,NA,NA,12
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM1127-8_181",1,181,5,9,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,145,NA,NA,4,1,NA,8,4,3,370,NA,2,2,NA,3,NA,NA,NA,NA,0,4,NA,NA,1,NA,NA,7.3,14.3,1.1,0.7,42.6,2,2,100,NA,NA,10.8
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM1127-8_186",1,186,5,14,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,165,NA,NA,4,1,NA,10,4,3,325,NA,2,2,NA,5,NA,NA,NA,NA,0,4,NA,NA,1,NA,NA,NA,NA,1.2,0.9,41.9,NA,2,100,NA,NA,NA
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM1127-8_291",1,291,7,33,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,170,NA,NA,3,1,NA,10,4,2,405,NA,2,2,NA,4,NA,NA,NA,NA,0,4,NA,NA,1,NA,NA,9.9,23.5,0.9,0.6,42.7,2,2,100,NA,NA,16.7
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM1127-8_326",1,326,8,19,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,165,NA,NA,4,1,NA,10,4,3,365,NA,2,3,NA,4,NA,NA,NA,NA,0,4,NA,NA,1,NA,NA,7.5,16.5,1.2,0.8,41.8,NA,2,100,NA,NA,12
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM1127-8_377",1,377,9,33,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,135,NA,NA,3,1,NA,10,4,3,415,NA,2,2,NA,3,NA,NA,NA,NA,0,4,NA,NA,1,NA,NA,10.4,23.5,1.1,0.5,40.1,NA,2,100,NA,NA,16.95
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM1127-8_483",1,483,12,34,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,135,NA,NA,3,1,NA,10,4,3,375,NA,2,2,NA,4,NA,NA,NA,NA,0,4,NA,NA,1,NA,NA,8.4,17.1,1.4,0.9,41.6,NA,2,100,NA,NA,12.75
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM1127-8_528",1,528,13,12,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,125,NA,NA,3,1,NA,8,4,3,280,NA,2,3,NA,3,NA,NA,NA,NA,0,4,NA,NA,1,NA,NA,7.3,13.4,0.9,1.2,40.9,NA,2,100,NA,NA,10.35
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM1127-8_538",1,538,13,22,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,125,NA,NA,3,1,NA,10,4,3,355,NA,2,3,NA,3,NA,NA,NA,NA,0,4,NA,NA,1,NA,NA,10.2,19.4,1.5,1,41.8,NA,2,100,NA,NA,14.8
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM1127-8_617",1,617,15,15,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,155,NA,NA,3,1,NA,10,4,3,245,NA,2,3,NA,3,NA,NA,NA,NA,0,4,NA,NA,1,NA,NA,6.2,12.2,1.7,1,43.8,NA,2,100,NA,NA,9.2
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM1127-8_740",1,740,18,35,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,135,NA,NA,5,1,NA,10,4,3,355,NA,2,3,NA,4,NA,NA,NA,NA,0,4,NA,NA,1,NA,NA,8.8,22.1,1.1,1,41.2,NA,2,100,NA,NA,15.45
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM1127-8_743",1,743,18,32,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,160,NA,NA,4,1,NA,10,4,3,405,NA,2,3,NA,3,NA,NA,NA,NA,0,4,NA,NA,1,NA,NA,7.5,20.7,1.4,0.9,42.4,NA,2,100,NA,NA,14.1
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM1127-8_82",1,82,2,5,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,130,NA,NA,3,1,NA,8,4,3,310,NA,2,2,NA,4,NA,NA,NA,NA,0,3,NA,NA,1,NA,NA,5.9,18.6,0.6,0,42,NA,2,75,NA,NA,12.25
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM1127-8_849",1,849,20,12,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,140,NA,NA,3,1,NA,10,4,3,385,NA,2,3,NA,4,NA,NA,NA,NA,0,4,NA,NA,1,NA,NA,6.9,14.8,1.2,1.1,41.5,NA,2,100,NA,NA,10.85
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM1219-9_240",1,240,6,19,"test"," (Operator: lizbethpino, Time: )","SM1219-9","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,50,NA,NA,3,1,NA,6,4,3,190,NA,2,3,NA,3,NA,NA,NA,NA,0,4,NA,NA,1,NA,NA,5.3,14.4,0.1,0.3,40.3,NA,2,100,NA,NA,9.85
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM2773-32_603",1,603,15,1,"test"," (Operator: lizbethpino, Time: )","SM2773-32","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,50,NA,NA,1,1,NA,6,4,4,245,NA,2,3,NA,5,NA,NA,NA,NA,0,3,NA,NA,1,NA,NA,NA,NA,1.7,1,43.5,5,2,75,NA,NA,NA
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM2775-4_175",1,175,5,3,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,125,NA,NA,3,1,NA,6,4,3,260,NA,2,3,NA,3,NA,NA,NA,NA,0,4,NA,NA,1,NA,NA,5.5,14.9,1.2,0.7,44.6,NA,2,100,NA,NA,10.2
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM2775-4_189",1,189,5,17,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,135,NA,NA,3,1,NA,8,4,3,325,NA,2,2,NA,3,NA,NA,NA,NA,0,4,NA,NA,1,NA,NA,11.3,25.4,1,0.7,42.9,NA,2,100,NA,NA,18.35
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM2775-4_223",1,223,6,36,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,90,NA,NA,3,1,NA,7,4,4,345,NA,2,3,NA,3,NA,NA,NA,NA,0,4,NA,NA,1,NA,NA,10.3,24.3,1,0.6,43.7,NA,2,100,NA,NA,17.3
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM2775-4_285",1,285,7,27,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,110,NA,NA,3,1,NA,8,4,3,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,100,NA,NA,NA
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM2775-4_313",1,313,8,32,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,100,NA,NA,3,1,NA,7,4,3,405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,100,NA,NA,NA
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM2775-4_327",1,327,8,18,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,140,NA,NA,3,1,NA,8,4,3,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,100,NA,NA,NA
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM2775-4_367",1,367,9,23,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,105,NA,NA,3,1,NA,7,4,3,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,100,NA,NA,NA
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM2775-4_389",1,389,10,42,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,25,NA,NA,3,2,NA,8,4,4,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,100,NA,NA,NA
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM2775-4_507",1,507,12,10,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,125,NA,NA,2,1,NA,7,4,3,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,100,NA,NA,NA
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM2775-4_597",1,597,14,6,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,25,NA,NA,2,1,NA,10,4,3,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,100,NA,NA,NA
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM2775-4_659",1,659,16,30,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,110,NA,NA,4,1,NA,8,4,3,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,100,NA,NA,NA
2023,"202395DVGST_ciat","202395DVGST_ciat",1.2,4,"2023-September-27",NA,"CIAT. Valle, Colombia",NA,"202395DVGST_ciat_rep1_SM2775-4_749",1,749,18,26,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,140,NA,NA,3,1,NA,7,4,3,385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,100,NA,NA,NA
